VIN,Date Time,Odometer,Miles Driven,Fuel Type,Units,Price Per Unit,Total Amount,Non-Fuel Transaction
1FTYE1Y80MKA07433,7/11/2022,"30,703",405,Regular,20,$4.80,$96.26,No
,,,,,,,,
1FTYE1Y81MKA07439,7/8/2022,"9,957",42,Regular,3,$4.71,$15.54,No
1FTYE1Y81MKA07439,7/8/2022,"9,969",217,Regular,17,$4.80,$80.03,No
1FTYE1Y84MKA07452,7/1/2022,"35,039",435,Regular,23,$4.40,$100.31,No
1FTYE1Y8XMKA07424,7/5/2022,"19,131",268,Regular,14,$4.86,$69.73,No
1FTYE1Y80MKA07416,7/1/2022,"27,251",235,Regular,10,$4.90,$50.07,No
1FTYE1Y80MKA07416,7/13/2022,"27,463",212,Regular,21,$4.70,$98.11,No
1FTYE1Y81MKA07442,7/7/2022,"23,406",385,Regular,21,$4.80,$100.00,No
1FTYE1Y84MKA07452,7/6/2022,"35,424",385,Regular,20,$3.89,$77.80,No
1FTYE1Y81MKA07442,7/13/2022,"27,309",300,Regular,17,$4.57,$76.98,No
1FTYE1Y82MKA07434,7/6/2022,"26,693",371,Regular,21,$4.78,$99.40,No
1FTYE1Y82MKA07434,7/11/2022,"27,040",347,Regular,21,$4.67,$96.40,No
1FTYE1Y86MKA07436,7/13/2022,"21,452",285,Regular,22,$4.68,$100.99,No
1FTYE1Y85MKA07444,7/1/2022,"54,147",424,Premium,22,$4.90,$106.23,No
1FTYE1Y85MKA07444,7/6/2022,"54,628",481,Regular,23,$4.42,$101.29,No
1FTYE1Y85MKA07444,7/8/2022,0,377,Premium,21,$4.90,$101.83,No
1FTYE1Y89MKA07477,7/1/2022,"8,726",390,Regular,21,$4.70,$97.88,No
1FTYE1Y89MKA07477,7/7/2022,"20,975",421,Regular,23,$4.40,$99.00,No
1FTYE1Y8XMKA07911,7/6/2022,0,392,Regular,21,$4.42,$93.50,No
1FTYE1Y8XMKA07911,7/13/2022,"20,625",296,Regular,16,$3.95,$63.14,No
1FTYE1Y87MKA07445,7/6/2022,"24,280",317,Regular,18,$4.50,$82.41,No
1FTYE1Y87MKA07445,7/11/2022,"24,652",372,Regular,21,$4.28,$91.33,No
1FTYE1Y81MKA07490,7/14/2022,"10,318",375,Regular,23,$6.26,$140.82,No
1FTYE1Y82MKA07921,7/1/2022,"28,664",399,Regular,21,$6.80,$142.09,No
1FTYE1Y82MKA07921,7/5/2022,"29,036",372,Regular,19,$6.40,$123.49,No
1FTYE1Y82MKA07921,7/6/2022,"29,357",321,Regular,11,$6.80,$75.07,No
1FTYE1Y82MKA07921,7/7/2022,"29,657",300,Mid-Grade,20,$6.50,$129.45,No
1FTYE1Y82MKA07921,7/11/2022,"30,025",368,Regular,20,$6.30,$123.30,No
1FTYE1Y82MKA07921,7/12/2022,"30,473",448,Mid-Grade,23,$6.70,$156.38,No
1FTYE1Y82MKA07921,7/14/2022,"30,912",439,Mid-Grade,22,$5.86,$130.06,No
1FTYE1Y81MKA07456,7/5/2022,"28,731",386,Regular,22,$4.34,$96.33,No
1FTYE1Y81MKA07456,7/11/2022,0,366,Regular,21,$4.30,$90.46,No
1FTYE1Y85MKA07914,7/8/2022,"161,780",349,Regular,21,$6.20,$130.10,No
1FTYE1Y85MKA07914,7/14/2022,"164,933",345,Regular,21,$6.00,$124.24,No
1FTYE1Y80MKA07917,7/6/2022,"34,330",348,Regular,20,$6.60,$130.72,No
1FTYE1Y80MKA07917,7/7/2022,"34,649",319,Regular,23,$6.06,$137.08,No
1FTYE1Y80MKA07917,7/11/2022,"34,992",343,Premium,19,$6.60,$125.00,No
1FTYE1Y80MKA07917,7/13/2022,"35,322",330,Regular,23,$6.00,$140.89,No
1FTYE1Y83MKA07913,7/5/2022,"10,006",284,Regular,16,$6.40,$102.07,No
,,,,,,,,
1FTYE1Y83MKA07913,7/6/2022,"10,279",258,Regular,15,$6.70,$102.47,No
1FTYE1Y83MKA07913,7/8/2022,"10,508",229,Regular,13,$6.10,$77.22,No
1FTYE1Y89MKA07916,7/6/2022,"23,323",363,Premium,22,$6.89,$151.69,No
1FTYE1Y89MKA07916,7/12/2022,"23,652",329,Premium,19,$6.66,$128.38,No
1FTYE1Y84MKA07919,7/5/2022,"11,812",348,Regular,21,$5.60,$114.93,No
1FTYE1Y84MKA07922,7/6/2022,0,400,Regular,21,$5.10,$109.01,No
1FTYE1Y84MKA07922,7/8/2022,"36,799",257,Regular,14,$5.40,$74.18,No
1FTYE1Y84MKA07922,7/12/2022,0,367,Regular,20,$4.92,$96.49,No
1FTYE1Y81MKA07487,7/1/2022,"37,751",311,Regular,19,$6.36,$122.42,No
1FTYE1Y81MKA07487,7/7/2022,"38,066",315,Regular,19,$6.20,$120.00,No
1FTYE1Y81MKA07487,7/8/2022,"38,273",207,Regular,13,$6.30,$79.38,No
1FTYE1Y81MKA07487,7/11/2022,"38,454",181,Regular,11,$6.30,$71.53,No
1FTYE1Y81MKA07487,7/13/2022,"38,709",255,Regular,16,$6.00,$94.75,No
1FTYE1Y81MKA07487,7/14/2022,"38,869",160,Regular,10,$6.00,$60.43,No
2C4RDGBG4KR781659,7/11/2022,0,387,Regular,17,$4.26,$71.90,No
2C4RDGBG4KR781659,7/12/2022,"58,270",347,Regular,15,$3.98,$60.26,No
2C4RDGBG4KR781659,7/14/2022,"58,680",410,Regular,16,$4.29,$70.66,No
1N6BF0KM0LN808988,7/1/2022,"75,257",371,Regular,11,$5.10,$55.38,No
1N6BF0KM0LN808988,7/5/2022,"75,577",320,Regular,21,$4.83,$102.87,No
1N6BF0KM0LN808988,7/13/2022,"76,063",486,Regular,22,$4.80,$103.50,No
1N6BF0KM7LN809541,7/5/2022,"42,806",372,Regular,23,$4.17,$97.03,No
,,,,,,,,
1N6BF0KM7LN809541,7/14/2022,"43,582",341,Mid-Grade,23,$4.60,$106.84,No
1FTYE1Y82MKA07918,7/12/2022,"15,662",428,Regular,25,$6.50,$161.28,No
2C4RDGBG4KR781659,7/6/2022,"57,163",277,Regular,14,$4.30,$60.24,No
2C4RDGBG4KR781659,7/8/2022,0,366,Regular,16,$4.26,$67.91,No
2C4RDGBG2KR684976,7/12/2022,200,0,Regular,17,$6.21,$102.71,No
2C4RDGBG8KR789294,7/8/2022,"39,074",370,Regular,16,$4.66,$73.79,No
2C4RDGBG8KR789294,7/14/2022,"39,371",297,Regular,15,$4.19,$64.36,No
,,,,,,,,
1N6BF0KM3LN810072,7/5/2022,"47,146",283,Regular,17,$5.00,$86.56,No
1N6BF0KM3LN810072,7/12/2022,"47,493",347,Regular,21,$4.70,$98.94,No
,,,,,,,,
,,,,,,,,
1N6BF0KM1MN801260,7/13/2022,"30,800",302,Regular,24,$4.10,$96.34,No
2C4RDGBG2KR684976,7/6/2022,200,0,Regular,18,$6.10,$107.17,No
,,,,,,,,
NM0LS7S22N1506667,7/5/2022,"22,390",298,Regular,12,$3.98,$49.00,No
,,,,,,,,
,,,,,,,,
1N6BF0KM8MN801465,7/1/2022,"18,889",320,Regular,23,$4.48,$101.38,No
1N6BF0KM8MN801465,7/6/2022,"19,196",307,Regular,23,$4.35,$101.47,No
1N6BF0KM8MN801465,7/11/2022,"19,529",333,Regular,24,$4.30,$104.42,No
,,,,,,,,
NM0LS7S22N1506667,7/8/2022,"22,671",281,Regular,13,$3.95,$50.00,No
NM0LS7S22N1506667,7/13/2022,"22,953",282,Regular,12,$3.76,$44.50,No
NM0LS7S24N1506668,7/5/2022,"27,578",319,Regular,13,$4.04,$52.11,No
NM0LS7S24N1506668,7/8/2022,"27,892",314,Regular,12,$3.96,$48.88,No
2C4RDGBGXKR783044,7/6/2022,"35,281",357,Regular,16,$4.56,$71.46,No
2C4RDGBGXKR783044,7/8/2022,"35,648",367,Regular,17,$4.56,$76.28,No
2C4RDGBGXKR783044,7/11/2022,"35,986",338,Regular,16,$4.56,$74.88,No
2C4RDGBGXKR783044,7/13/2022,"36,332",346,Regular,18,$4.46,$81.14,No
NM0LS7S26N1506669,7/13/2022,"19,276",296,Regular,12,$3.85,$46.53,No
,,,,,,,,
NM0LS7E23L1464454,7/6/2022,"34,893",231,Regular,9,$4.76,$42.52,No
NM0LS7S29N1506679,7/7/2022,"10,005",313,Regular,14,$4.30,$58.42,No
NM0LS7E23L1464454,7/12/2022,"35,202",309,Regular,11,$4.80,$53.75,No
NM0LS7S29N1506665,7/5/2022,"12,036",325,Regular,13,$4.56,$61.35,No
NM0LS7S29N1506665,7/13/2022,0,320,Regular,13,$4.25,$56.44,No
NM0LS7S24N1506668,7/13/2022,"28,207",315,Regular,12,$3.84,$46.49,No
NM0LS7S26N1506669,7/1/2022,"18,394",293,Regular,11,$4.15,$47.56,No
NM0LS7S26N1506669,7/7/2022,"18,675",281,Regular,12,$4.00,$46.52,No
NM0LS7S26N1506669,7/11/2022,"18,980",305,Regular,13,$3.90,$49.37,No
NM0LS7S20N1506666,7/6/2022,"21,325",457,Regular,13,$4.30,$56.67,No
NM0LS7S29N1506679,7/1/2022,"9,369",262,Regular,11,$4.13,$43.99,No
NM0LS7S24N1506671,7/1/2022,"22,350",352,Regular,14,$4.30,$58.48,No
NM0LS7S24N1506671,7/7/2022,"22,630",280,Regular,12,$4.20,$51.43,No
NM0LS7S24N1506671,7/12/2022,"22,970",340,Regular,12,$4.16,$50.00,No
,,,,,,,,
NM0LS7S28N1506673,7/5/2022,"19,779",286,Regular,11,$4.34,$49.37,No
NM0LS7S29N1506679,7/6/2022,"9,692",323,Regular,14,$4.04,$54.60,No
NM0LS7S2XN1506674,7/11/2022,"29,776",332,Regular,10,$4.16,$42.93,No
NM0LS7S2XN1506674,7/14/2022,"30,123",347,Regular,12,$4.07,$50.35,No
NM0LS7S23N1506676,7/5/2022,"41,955",322,Regular,13,$4.40,$55.41,No
NM0LS7S23N1506676,7/7/2022,"42,280",325,Regular,11,$4.40,$50.00,No
,,,,,,,,
NM0LS7S26N1506686,7/11/2022,0,330,Regular,13,$4.09,$52.75,No
NM0LS7S26N1506686,7/13/2022,0,338,Regular,13,$4.10,$54.18,No
NM0LS7S23N1506676,7/8/2022,"42,596",360,Regular,14,$4.19,$58.93,No
NM0LS7S23N1506676,7/12/2022,"42,920",324,Regular,12,$4.20,$49.43,No
NM0LS7S27N1506678,7/1/2022,"16,031",261,Regular,11,$4.30,$46.02,No
NM0LS7S27N1506678,7/8/2022,"16,320",289,Regular,12,$4.07,$48.28,No
NM0LS7S29N1506682,7/11/2022,"29,480",188,Regular,8,$5.40,$43.41,No
NM0LS7S22N1506684,7/7/2022,"22,478",346,Regular,13,$5.30,$68.06,No
NM0LS7S22N1506684,7/11/2022,"22,670",192,Regular,7,$5.20,$37.84,No
NM0LS7S29N1506679,7/11/2022,"10,206",201,Regular,9,$4.04,$36.30,No
NM0LS7S29N1506679,7/13/2022,"10,518",312,Regular,13,$4.00,$51.40,No
NM0LS7S24N1506685,7/7/2022,"22,890",303,Regular,13,$4.90,$63.76,No
NM0LS7S24N1506685,7/14/2022,"23,248",358,Regular,13,$4.95,$65.02,No
NM0LS7S26N1506686,7/5/2022,0,353,Regular,14,$4.40,$60.70,No
NM0LS7S26N1506686,7/7/2022,"26,213",328,Regular,13,$4.19,$53.65,No
,,,,,,,,
NM0LS7S29N1506679,7/14/2022,"10,748",230,Regular,10,$3.86,$37.54,No
NM0LS7S25N1506680,7/6/2022,"16,149",335,Regular,12,$5.20,$60.71,No
NM0LS7S25N1506680,7/8/2022,"16,381",232,Regular,11,$5.11,$54.42,No
NM0LS7S25N1506680,7/13/2022,"16,767",386,Regular,13,$5.20,$69.16,No
NM0LS7S29N1506682,7/6/2022,0,248,Regular,11,$5.20,$55.25,No
3C6LRVDGXME524073,7/2/2022,"25,555",64,Regular,4,$4.77,$20.00,No
,,,,,,,,
,,,,,,,,
3C6LRVDGXME524073,7/5/2022,"25,555",96,Regular,6,$4.77,$30.00,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
NM0LS7S29N1506682,7/8/2022,0,244,Regular,10,$5.20,$54.32,No
NM0LS7S21N1506689,7/8/2022,"14,287",353,Regular,14,$4.84,$66.88,No
NM0LS7S21N1506689,7/12/2022,"14,669",382,Regular,13,$4.84,$64.66,No
NM0LS7S21N1506689,7/13/2022,"15,023",354,Regular,14,$4.80,$65.56,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
3C6LRVDGXME524073,7/1/2022,"25,555",56,Regular,4,$5.41,$20.00,No
NM0LS7S28N1506687,7/1/2022,"36,521",315,Regular,12,$4.93,$58.02,No
NM0LS7S28N1506687,7/6/2022,"36,886",365,Regular,12,$4.93,$59.37,No
NM0LS7S28N1506687,7/11/2022,"37,265",379,Regular,13,$4.90,$62.00,No
3C6LRVDGXME524073,7/1/2022,"25,555",64,Regular,4,$4.73,$20.00,No
,,,,,,,,
3C6LRVDGXME524073,7/8/2022,"25,555",98,Regular,6,$4.68,$30.00,No
,,,,,,,,
3C6LRVDGXME524073,7/9/2022,"25,555",105,Regular,7,$4.35,$30.00,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
3C6LRVDGXME524073,7/11/2022,"25,555",96,Regular,6,$4.76,$30.00,No
NM0LS7S28N1506687,7/11/2022,"37,630",365,Regular,13,$5.00,$63.02,No
NM0LS7S28N1506687,7/13/2022,"37,420",280,Regular,10,$4.80,$50.31,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
3C6LRVDGXME524073,7/7/2022,"27,166",93,Regular,6,$4.96,$30.21,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
3C6LRVDGXME524073,7/13/2022,"25,555",100,Regular,7,$4.57,$30.00,No
,,,,,,,,
,,,,,,,,
3C6LRVDGXME524073,7/14/2022,"27,457",159,Regular,10,$4.82,$50.17,No
,,,,,,,,
,,,,,,,,
3C6LRVDGXME524073,7/8/2022,"25,555",65,Regular,4,$4.67,$20.00,No
,,,,,,,,
,,,,,,,,
3C6LRVDGXME524073,7/6/2022,"25,555",98,Regular,6,$4.67,$30.00,No
,,,,,,,,
3C6LRVDGXME524073,7/12/2022,"25,555",99,Regular,6,$4.63,$30.00,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
3C6LRVDGXME524073,7/13/2022,"25,555",67,Regular,4,$4.57,$20.00,No
,,,,,,,,
,,,,,,,,
3C6LRVDGXME524073,7/11/2022,"25,555",99,Regular,6,$4.63,$30.00,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
3C6LRVDG1ME524074,7/5/2022,"57,309",214,Regular,13,$4.69,$61.66,No
3C6LRVDG1ME524074,7/7/2022,"57,594",285,Regular,18,$4.69,$83.17,No
3C6LRVDG1ME524074,7/8/2022,"57,857",263,Regular,15,$4.70,$71.70,No
3C6LRVDG1ME524074,7/11/2022,"58,096",239,Regular,16,$4.80,$76.77,No
3C6LRVDG1ME524074,7/12/2022,"58,267",171,Regular,11,$4.76,$52.70,No
3C6LRVDG1ME524074,7/13/2022,"58,472",205,Regular,12,$4.60,$54.22,No
3C6LRVDG3ME524075,7/7/2022,"13,491",131,Regular,10,$4.70,$45.84,No
,,,,,,,,
1FTYR1YM0JKA46469,7/5/2022,"156,739",254,Regular,16,$4.30,$70.00,No
2C4RDGCG6JR240500,7/8/2022,"93,259",210,Regular,10,$4.27,$43.08,No
2C4RDGCG6JR240500,7/13/2022,"93,477",218,Regular,11,$4.16,$46.66,No
2C4RDGBG7LR236895,7/6/2022,"60,597",416,Regular,17,$4.22,$71.78,No
2C4RDGBG7LR236895,7/8/2022,"61,011",414,Regular,17,$4.10,$69.79,No
2C4RDGBG7LR236895,7/12/2022,"61,382",371,Regular,17,$4.14,$69.79,No
3N6CM0KN0LK710939,7/1/2022,"20,145",214,Regular,8,$4.77,$40.00,No
3N6CM0KN0LK710939,7/7/2022,"20,621",262,Regular,10,$4.66,$47.98,No
1FTYR1YM0JKA46469,7/6/2022,"156,908",169,Regular,11,$4.37,$45.91,No
1FTYR1YM0JKA46469,7/7/2022,"157,136",228,Regular,13,$4.28,$57.40,No
1FTYR1YM0JKA46469,7/8/2022,"157,320",184,Regular,11,$4.26,$47.99,No
1FTYR1YM0JKA46469,7/13/2022,"157,637",317,Regular,20,$4.16,$83.06,No
1FTYR1YM0JKA46469,7/14/2022,"157,790",153,Regular,10,$4.13,$40.73,No
2C4RDGCG7JR240568,7/6/2022,"66,318",325,Regular,17,$4.44,$74.25,No
3N6CM0KN0LK710939,7/11/2022,"20,914",293,Regular,12,$4.52,$52.70,No
3C6LRVNG3ME506433,7/1/2022,"56,568",360,Regular,19,$4.90,$92.12,No
3C6LRVNG3ME506433,7/6/2022,"56,904",336,Regular,21,$4.64,$99.68,No
3C6LRVNG3ME506433,7/11/2022,"57,279",375,Regular,22,$4.56,$100.38,No
1FTYR1ZM7JKA88796,7/5/2022,"90,100",270,Regular,18,$4.36,$80.00,No
1FTYR1ZM7JKA88796,7/8/2022,"90,370",270,Regular,20,$4.40,$87.66,No
1FTYR1ZM7JKA88796,7/13/2022,"90,685",315,Regular,21,$4.23,$87.00,No
2C4RDGCG7JR240568,7/12/2022,"66,538",220,Regular,15,$4.22,$63.55,No
2C4RDGCG6JR240500,7/6/2022,"93,049",271,Regular,15,$4.33,$63.61,No
NM0LS7E22K1422128,7/8/2022,"42,654",245,Regular,11,$3.87,$42.91,No
NM0LS7E22K1422128,7/8/2022,"42,940",286,Regular,13,$4.06,$51.98,No
NM0LS7E22K1422128,7/14/2022,"43,260",320,Regular,14,$3.80,$52.03,No
1FTYR1ZM6JKA88997,7/6/2022,"65,155",260,Regular,16,$4.20,$66.01,No
1FTYR1ZM6JKA88997,7/11/2022,"65,448",293,Regular,18,$4.12,$74.27,No
NM0LS7E21K1386142,7/5/2022,"71,829",195,Regular,8,$4.40,$34.80,No
NM0LS7E21K1386142,7/7/2022,"72,124",295,Regular,12,$4.30,$49.61,No
NM0LS7E21K1386142,7/11/2022,"72,362",238,Regular,10,$4.20,$43.11,No
NM0LS7E21K1386142,7/13/2022,"72,573",211,Regular,8,$4.10,$33.86,No
2C4RDGBG8JR180964,7/1/2022,"84,801",237,Regular,11,$4.70,$49.73,No
2C4RDGBG8JR180964,7/8/2022,"85,039",238,Regular,17,$4.14,$70.57,No
2C4RDGBG8JR180964,7/13/2022,"85,354",315,Regular,18,$4.30,$77.05,No
1FTYR1YM4JKB17057,7/1/2022,"84,812",306,Regular,20,$4.34,$85.01,No
1FTYR1YM4JKB17057,7/5/2022,"85,070",258,Regular,17,$4.48,$75.44,No
WD3PG2EA4H3327822,7/7/2022,"81,628",365,Regular,16,$5.80,$92.99,No
,,,,,,,,
,,,,,,,,
WD3PG2EA0J3378420,7/6/2022,"93,979",357,Premium,16,$6.10,$99.87,No
WD3PG2EA0J3378420,7/13/2022,"94,363",384,Regular,10,$5.60,$55.52,No
WD3PG2EA6J3378616,7/6/2022,"103,511",440,Premium,18,$6.30,$113.82,No
WD3PG2EA6J3378616,7/14/2022,"103,951",98,Premium,4,$5.80,$24.38,No
WD3PG2EA2J3378385,7/1/2022,"38,000",306,Regular,14,$5.00,$68.28,No
WD3PG2EA2J3378385,7/8/2022,"38,500",242,Regular,11,$4.90,$53.04,No
1FTYE1Y82MKA38506,7/11/2022,"30,287",377,Regular,20,$4.40,$88.02,No
1FTYE1Y89MKA38535,7/11/2022,"18,523",403,Regular,22,$4.19,$94.10,No
1FTKE1Y83LKA70837,7/5/2022,"39,168",321,Regular,23,$4.60,$103.69,No
1FTKE1Y83LKA70837,7/7/2022,"39,585",417,Regular,21,$4.50,$93.93,No
1FTKE1Y83LKA70837,7/12/2022,"40,022",437,Regular,21,$4.49,$94.43,No
1FTYE1Y87MKA38534,7/11/2022,"33,306",426,Regular,23,$4.30,$98.96,No
,,,,,,,,
NM0LS7S29N1506682,7/14/2022,"29,762",282,Regular,12,$5.60,$67.62,No
,,,,,,,,
,,,,,,,,
1FTYE1Y89MKA38535,7/6/2022,"18,120",382,Regular,22,$4.30,$93.75,No
1FTYE1Y84MKA38507,7/7/2022,"23,950",382,Regular,22,$4.25,$93.85,No
1FTYE1Y84MKA38507,7/12/2022,"24,366",416,Regular,23,$4.14,$96.40,No
1FTYE1Y85MKA38547,7/5/2022,"16,473",355,Regular,20,$4.00,$78.30,No
1FTYE1Y85MKA38547,7/7/2022,"16,787",314,Regular,18,$4.30,$77.42,No
1FTYE1Y85MKA38547,7/11/2022,"17,100",313,Regular,18,$3.90,$70.00,No
,,,,,,,,
1FTYE1Y85MKA38547,7/13/2022,"17,467",367,Regular,21,$4.00,$83.80,No
1FTYE1Y89MKA38549,7/5/2022,"18,497",361,Regular,20,$4.00,$78.00,No
1FTYE1Y89MKA38549,7/7/2022,"18,823",326,Regular,18,$3.82,$67.94,No
1FTYE1Y89MKA38549,7/11/2022,"19,200",377,Regular,21,$3.88,$82.85,No
1FTYE1Y84MKA38538,7/7/2022,"15,047",387,Regular,22,$4.00,$86.71,No
1FTYE1Y84MKA38538,7/13/2022,"15,429",382,Regular,21,$3.98,$85.00,No
1FTYE1Y84MKA38538,7/14/2022,"15,753",324,Regular,20,$4.20,$82.00,No
1FTYE1Y87MKA38534,7/1/2022,"32,587",414,Regular,23,$4.36,$100.13,No
1FTYE1Y87MKA38534,7/6/2022,"32,880",293,Regular,15,$4.30,$66.13,No
1FTYE1Y82MKA38537,7/10/2022,"10,913",326,Regular,19,$4.10,$79.84,No
1FTYE1Y82MKA38537,7/12/2022,"11,254",341,Regular,20,$4.50,$88.91,No
1FTYE1Y86MKA38542,7/12/2022,"22,210",355,Regular,22,$4.03,$86.84,No
1FTYE1Y88MKA38543,7/1/2022,"27,511",839,Regular,23,$4.46,$102.07,No
1FTYE1Y88MKA38543,7/7/2022,"27,882",371,Regular,22,$4.10,$89.85,No
1FTYE1Y88MKA38543,7/8/2022,"28,276",394,Regular,22,$4.00,$88.02,No
1FTYE1Y83MKA38546,7/7/2022,0,404,Regular,23,$4.10,$93.10,No
1FTYE1Y80MKA38536,7/1/2022,"19,099",331,Regular,21,$4.60,$94.35,No
1FTYE1Y82MKA38537,7/2/2022,"10,289",325,Regular,20,$4.30,$87.46,No
1FTYE1Y82MKA38537,7/6/2022,"10,587",298,Regular,17,$4.40,$72.64,No
1FTYE1Y88MKA38543,7/13/2022,"28,651",375,Regular,22,$3.98,$89.12,No
1FTYE1Y84MKA38572,7/1/2022,"19,393",229,Regular,11,$5.70,$59.86,No
1FTYE1Y84MKA38572,7/5/2022,"19,557",164,Regular,9,$5.50,$49.77,No
1FTYE1Y84MKA38572,7/8/2022,"19,786",229,Regular,12,$5.40,$62.15,No
1FTYE1Y84MKA38572,7/11/2022,"19,975",189,Regular,10,$5.40,$54.09,No
1FTYE1Y84MKA38572,7/14/2022,"20,201",226,Regular,12,$5.40,$62.97,No
1FTYE1Y86MKA38573,7/6/2022,"16,330",349,Regular,22,$5.07,$110.88,No
,,,,,,,,
1FTYE1Y86MKA38573,7/11/2022,"18,018",236,Regular,13,$5.10,$67.93,No
1FTYE1Y86MKA38573,7/13/2022,"16,801",301,Regular,17,$5.06,$85.86,No
1N6BF0KY1LN812132,7/13/2022,"17,917",392,Regular,21,$5.30,$113.72,No
1FTYE1Y88MKA38574,7/8/2022,"11,125",813,Regular,20,$5.30,$106.92,No
1FTYE1Y88MKA38574,7/13/2022,"10,968",456,Regular,19,$5.12,$99.30,No
1FTYE1Y80MKA38570,7/8/2022,"14,459",368,Regular,22,$5.50,$122.46,No
1FTYE1Y80MKA38570,7/14/2022,"14,834",375,Regular,23,$5.70,$133.50,No
1FTYE1Y8XMKA38575,7/5/2022,"31,955",432,Regular,21,$4.90,$103.56,No
1FTYE1Y8XMKA38575,7/8/2022,"32,318",363,Regular,19,$4.89,$94.86,No
1FTYE1Y8XMKA38575,7/11/2022,"32,674",356,Regular,19,$4.80,$90.76,No
1FTYE1Y8XMKA38575,7/14/2022,"32,955",281,Regular,17,$4.86,$84.77,No
1FTYE1Y82MKA38571,7/12/2022,"12,234",439,Regular,21,$5.60,$120.33,No
1FTYE1Y82MKA38571,7/14/2022,"12,436",202,Regular,12,$5.60,$69.33,No
1FTYE1Y86MKA38539,7/1/2022,"41,000",232,Premium,14,$5.60,$77.00,No
1FTYE1Y86MKA38539,7/2/2022,"41,177",177,Regular,16,$4.40,$72.01,No
,,,,,,,,
1FTYE1Y86MKA38539,7/3/2022,"41,277",215,Regular,13,$4.40,$56.01,No
1FTYE1Y86MKA38539,7/5/2022,"41,227",237,Regular,14,$5.05,$70.71,No
,,,,,,,,
1FTYE1Y86MKA38539,7/8/2022,"41,413",275,Regular,16,$4.30,$70.00,No
1FTYE1Y86MKA38539,7/10/2022,"41,513",265,Regular,16,$4.30,$67.37,No
1FTYE1Y86MKA38539,7/12/2022,"41,546",298,Regular,18,$4.94,$87.00,No
1N6BF0KY1LN812132,7/7/2022,0,383,Regular,21,$5.46,$114.53,No
1N6BF0KY1LN812132,7/11/2022,0,223,Regular,12,$5.40,$66.10,No
1FTYE1Y84MKA38569,7/6/2022,"10,880",406,Regular,21,$5.60,$116.42,No
1FTYE1Y80MKA38570,7/5/2022,"13,929",349,Regular,21,$5.50,$113.08,No
1FTYE1Y80MKA38570,7/6/2022,"14,091",162,Regular,9,$5.50,$51.12,No
NM0LS7E2XM1490423,7/11/2022,"37,193",301,Regular,12,$4.34,$52.09,No
NM0LS7E23M1490425,7/5/2022,"40,089",307,Regular,11,$4.60,$50.20,No
NM0LS7E23M1490425,7/7/2022,"40,353",264,Regular,9,$4.51,$41.14,No
NM0LS7E2XM1490423,7/6/2022,"36,892",308,Regular,13,$4.66,$58.35,No
1N6BF0KM2MN806225,7/1/2022,"14,861",341,Regular,24,$5.38,$129.80,No
3N6CM0KN4JK695715,7/8/2022,"111,729",322,Regular,11,$4.82,$53.28,No
3N6CM0KN4JK695715,7/12/2022,"111,934",205,Regular,9,$4.86,$41.77,No
1N6BF0KM0MN804361,7/5/2022,"28,208",339,Regular,23,$4.36,$101.53,No
1N6BF0KM0MN804361,7/8/2022,"28,492",284,Regular,18,$4.30,$75.55,No
1N6BF0KM0MN804361,7/8/2022,"28,687",195,Regular,11,$4.30,$45.69,No
1N6BF0KM0MN804361,7/11/2022,"28,844",157,Regular,9,$4.56,$41.47,No
1FTEW1EB7MKD19197,7/1/2022,"47,969",735,Regular,31,$4.86,$153.00,No
1FTEW1EB7MKD19197,7/8/2022,"480,670",649,Regular,31,$4.72,$144.55,No
1FTEW1EP1MFA55513,7/6/2022,"24,121",453,Regular,19,$4.82,$91.06,No
1FTEW1EP1MFA55513,7/11/2022,"24,531",410,Regular,20,$4.65,$92.20,No
1FTYE1Y81LKB42967,7/8/2022,"39,086",337,Regular,18,$4.68,$84.22,No
,,,,,,,,
,,,,,,,,
1N6BF0KM2MN806225,7/8/2022,"15,913","1,052",Regular,25,$5.40,$135.75,No
3N6CM0KN4JK695715,7/5/2022,"111,315",102,Regular,4,$4.70,$20.19,No
3N6CM0KN4JK695715,7/6/2022,"111,407",92,Regular,13,$4.64,$60.34,No
1FTYE1Y81LKB42967,7/13/2022,"39,515",431,Regular,23,$4.80,$108.30,No
1FTEW1EB3MKD19195,7/1/2022,"45,648",334,Regular,17,$4.80,$82.57,No
1FTEW1EB3MKD19195,7/12/2022,"46,070",422,Regular,20,$4.70,$92.99,No
3N6CM0KN6KK696804,7/1/2022,"81,996",266,Regular,11,$4.94,$54.11,No
3C6TRVNG5LE132504,7/5/2022,"35,012",329,Regular,19,$4.30,$83.02,No
3C6TRVNG5LE132504,7/8/2022,"35,349",337,Regular,20,$4.20,$84.50,No
