VIN,Date Time,Odometer,Miles Driven,Fuel Type,Units,Price Per Unit,Total Amount,Non-Fuel Transaction,,,,,,"1,233,106",64491,19.12059936
2C4RDGBG0KR788950,7/17/2022,"61,225",265,Regular,13,$4.36,$58.52,No,,,,,,,,
2C4RDGBG0KR788950,7/19/2022,"61,520",295,Regular,14,$5.00,$72.28,No,,,,,,,,
2C4RDGBG2KR788951,7/1/2022,"141,212",388,Regular,16,$4.86,$78.50,No,,,,,,,,
2C4RDGBG2KR788951,7/5/2022,"134,512",390,Regular,16,$4.80,$78.07,No,,,,,,,,
2C4RDGBG2KR788951,7/6/2022,"136,121",376,Regular,16,$4.91,$76.93,No,,,,,,,,
2C4RDGBG2KR788951,7/8/2022,"135,121",388,Regular,16,$4.80,$77.68,No,,,,,,,,
2C4RDGBG2KR788951,7/9/2022,"137,411",341,Regular,14,$4.70,$66.88,No,,,,,,,,
2C4RDGBG2KR788951,7/12/2022,"134,151",394,Regular,16,$5.15,$84.60,No,,,,,,,,
2C4RDGBG2KR788951,7/13/2022,"137,412",421,Regular,18,$4.60,$80.68,No,,,,,,,,
2C4RDGBG2KR788951,7/15/2022,"134,125",426,Regular,18,$4.40,$78.17,No,,,,,,,,
2C4RDGBG2KR788951,7/18/2022,"137,741",424,Regular,18,$4.40,$77.86,No,,,,,,,,
2C4RDGBG2KR788951,7/19/2022,"137,412",370,Regular,15,$4.47,$68.96,No,,,,,,,,
2C4RDGBG2KR788951,7/20/2022,"138,412",379,Regular,16,$4.50,$71.06,No,,,,,,,,
2C4RDGBG2KR788951,7/21/2022,"137,412",422,Regular,18,$4.40,$77.36,No,,,,,,,,
2C4RDGBG4KR788952,7/7/2022,"16,520",254,Regular,14,$5.14,$72.96,No,,,,,,,,
2C4RDGBG6KR788953,7/13/2022,"36,655",429,Regular,17,$4.60,$78.84,No,,,,,,,,
2C4RDGBG6KR788953,7/18/2022,"36,979",324,Regular,14,$4.80,$64.83,No,,,,,,,,
2C4RDGBG2KR790330,7/1/2022,"41,414",296,Regular,15,$5.20,$79.19,No,,,,,,,,
2C4RDGBG2KR790330,7/13/2022,"41,714",300,Regular,15,$4.86,$75.16,No,,,,,,,,
2C4RDGBG2KR790330,7/18/2022,"42,035",321,Regular,14,$4.79,$69.45,No,,,,,,,,
2C4RDGBG8KR788954,7/2/2022,"40,869",134,Regular,6,$5.10,$30.00,No,,,,,,,,
2C4RDGBG8KR788954,7/7/2022,"40,988",399,Regular,17,$4.90,$85.39,No,,,,,,,,
2C4RDGBG8KR788954,7/15/2022,"412,275",414,Regular,18,$4.90,$88.62,No,,,,,,,,
2C4RDGBGXKR790320,7/1/2022,"106,062",380,Regular,16,$4.70,$74.88,No,,,,,,,,
2C4RDGBGXKR790320,7/6/2022,"106,447",385,Mid-Grade,17,$4.80,$80.81,No,,,,,,,,
2C4RDGBGXKR790320,7/7/2022,"106,719",272,Regular,11,$4.80,$52.37,No,,,,,,,,
2C4RDGBGXKR790320,7/12/2022,"106,994",275,Regular,12,$4.70,$57.99,No,,,,,,,,
2C4RDGBGXKR790320,7/13/2022,"107,337",343,Regular,15,$4.80,$74.02,No,,,,,,,,
2C4RDGBGXKR790320,7/18/2022,"107,727",390,Regular,18,$4.70,$84.15,No,,,,,,,,
2C4RDGBGXKR790320,7/19/2022,"108,052",325,Regular,12,$4.56,$53.94,No,,,,,,,,
2C4RDGBGXKR790320,7/20/2022,"108,220",168,Regular,8,$4.72,$36.72,No,,,,,,,,
2C4RDGBGXKR790320,7/21/2022,"108,517",297,Regular,13,$4.69,$63.23,No,,,,,,,,
1N6BF0KM4KN800939,7/6/2022,"55,802",318,Regular,23,$4.22,$97.80,No,,,,,,,,
1N6BF0KM4KN800939,7/12/2022,"56,057",255,Regular,20,$3.95,$78.49,No,,,,,,,,
1N6BF0KM4KN800939,7/18/2022,0,286,Regular,21,$4.10,$85.39,No,,,,,,,,
1N6BF0KM4KN800939,7/21/2022,0,238,Regular,17,$4.10,$71.06,No,,,,,,,,
1N6BF0KM9KN805148,7/1/2022,"107,811",316,Regular,19,$4.50,$86.38,No,,,,,,,,
1N6BF0KM9KN805148,7/5/2022,"108,222",411,Regular,17,$4.60,$77.84,No,,,,,,,,
1N6BF0KM9KN805148,7/7/2022,"108,303",362,Regular,20,$4.50,$90.17,No,,,,,,,,
1N6BF0KM9KN805148,7/11/2022,"108,631",328,Regular,23,$4.38,$100.78,No,,,,,,,,
3N6CM0KN0KK708686,7/1/2022,"64,117",253,Regular,11,$5.50,$60.10,No,,,,,,,,
3N6CM0KN0KK708686,7/6/2022,"64,376",259,Regular,11,$5.26,$59.13,No,,,,,,,,
3N6CM0KN0KK708686,7/8/2022,"64,649",273,Regular,12,$5.40,$63.76,No,,,,,,,,
3N6CM0KN0KK708686,7/13/2022,"64,879",230,Regular,11,$5.30,$56.77,No,,,,,,,,
3N6CM0KN0KK708686,7/15/2022,"65,173",294,Regular,12,$5.70,$68.79,No,,,,,,,,
3N6CM0KN0KK708686,7/18/2022,"65,381",208,Regular,9,$4.71,$44.13,No,,,,,,,,
3C6TRVNG0KE555103,7/5/2022,"70,056",295,Regular,17,$5.29,$90.84,No,,,,,,,,
3C6TRVNG0KE555103,7/6/2022,"70,222",166,Regular,8,$4.48,$37.85,No,,,,,,,,
3C6TRVNG0KE555103,7/8/2022,"70,485",263,Regular,16,$5.16,$80.72,No,,,,,,,,
3C6TRVNG0KE555103,7/12/2022,"70,755",270,Regular,15,$5.08,$76.62,No,,,,,,,,
3C6TRVNG0KE555103,7/18/2022,"71,130",375,Regular,20,$4.90,$97.17,No,,,,,,,,
1N6BF0KY9KN803970,7/6/2022,"151,992",361,Regular,23,$4.90,$112.40,No,,,,,,,,
1N6BF0KY9KN803970,7/7/2022,"152,364",372,Regular,22,$4.83,$106.28,No,,,,,,,,
1N6BF0KY9KN803970,7/7/2022,"152,641",277,Regular,16,$4.86,$77.05,No,,,,,,,,
1N6BF0KY9KN803970,7/12/2022,"152,901",260,Regular,17,$4.76,$79.88,No,,,,,,,,
1N6BF0KY9KN803970,7/13/2022,"153,297",396,Regular,23,$4.63,$107.73,No,,,,,,,,
1N6BF0KY9KN803970,7/15/2022,"153,659",362,Regular,24,$4.57,$109.89,No,,,,,,,,
1N6BF0KY9KN803970,7/18/2022,"153,985",326,Regular,19,$4.57,$88.30,No,,,,,,,,
1N6BF0KY9KN803970,7/19/2022,"154,356",371,Regular,22,$4.51,$99.92,No,,,,,,,,
1N6BF0KY9KN803970,7/21/2022,"154,703",347,Regular,23,$4.51,$103.99,No,,,,,,,,
3C6TRVAG6KE516845,7/1/2022,"48,659",352,Regular,13,$4.86,$64.01,No,,,,,,,,
3C6TRVAG6KE516845,7/11/2022,"48,870",211,Regular,13,$4.59,$61.50,No,,,,,,,,
3C6TRVAG6KE516845,7/13/2022,"49,092",222,Regular,18,$4.69,$84.76,No,,,,,,,,
3C6TRVAG6KE516845,7/15/2022,"49,384",292,Regular,16,$4.64,$75.00,No,,,,,,,,
3C6TRVAG6KE516845,7/20/2022,"49,664",280,Regular,17,$4.44,$74.01,No,,,,,,,,
3C6TRVAG6KE516845,7/22/2022,"50,002",338,Regular,14,$4.44,$61.71,No,,,,,,,,
1N6BF0KM6LN800426,7/5/2022,"83,102",362,Regular,22,$4.85,$106.68,No,,,,,,,,
1N6BF0KM6LN800426,7/18/2022,"83,447",345,Regular,22,$4.69,$102.94,No,,,,,,,,
1N6BF0KM6LN800426,7/20/2022,"83,789",342,Regular,21,$4.79,$102.33,No,,,,,,,,
2C4RDGBG4KR756552,7/7/2022,"91,589",380,Regular,16,$4.70,$72.88,No,,,,,,,,
2C4RDGBG4KR756552,7/14/2022,"92,020",431,Regular,17,$4.42,$75.72,No,,,,,,,,
2C4RDGBG4KR756552,7/19/2022,"92,457",437,Regular,16,$4.44,$72.29,No,,,,,,,,
2C4RDGBG4KR756552,7/22/2022,"92,725",268,Regular,11,$4.20,$46.80,No,,,,,,,,
2C4RDGBG4KR777983,7/6/2022,"45,854",310,Regular,16,$4.70,$75.09,No,,,,,,,,
2C4RDGBG4KR777983,7/11/2022,"45,158",337,Regular,15,$4.30,$65.09,No,,,,,,,,
2C4RDGBG4KR777983,7/12/2022,"46,268",111,Regular,5,$4.40,$21.98,No,,,,,,,,
2C4RDGBG4KR777983,7/14/2022,"46,554",286,Regular,14,$4.00,$56.79,No,,,,,,,,
2C4RDGBG4KR777983,7/19/2022,"46,866",312,Regular,15,$4.10,$62.56,No,,,,,,,,
2C4RDGBG4KR777983,7/21/2022,"47,188",322,Regular,16,$4.10,$64.81,No,,,,,,,,
1N6BF0KM1KN801062,7/5/2022,"1,507",227,Regular,12,$4.80,$58.25,No,,,,,,,,
1N6BF0KM1KN801062,7/7/2022,"1,811",304,Regular,14,$4.59,$64.05,No,,,,,,,,
1N6BF0KM1KN801062,7/13/2022,"2,104",293,Regular,12,$4.70,$58.35,No,,,,,,,,
1N6BF0KM1KN801062,7/20/2022,"2,380",276,Regular,13,$4.30,$56.28,No,,,,,,,,
1N6BF0KM1LN803167,7/6/2022,"91,203",287,Regular,20,$4.56,$92.51,No,,,,,,,,
1N6BF0KM1LN803167,7/7/2022,"91,464",261,Regular,19,$4.20,$80.00,No,,,,,,,,
1N6BF0KM1LN803167,7/11/2022,"91,668",226,Regular,15,$4.20,$64.03,No,,,,,,,,
1N6BF0KM1LN803167,7/13/2022,"91,994",326,Regular,23,$4.56,$105.03,No,,,,,,,,
1N6BF0KM1LN803167,7/15/2022,"92,308",314,Regular,23,$4.50,$103.01,No,,,,,,,,
1N6BF0KM1LN803167,7/19/2022,"92,631",323,Regular,22,$4.28,$95.00,No,,,,,,,,
1N6BF0KM1LN803167,7/20/2022,"92,887",256,Regular,18,$3.94,$71.08,No,,,,,,,,
1N6BF0KM1LN803167,7/21/2022,"93,165",278,Regular,20,$3.73,$74.01,No,,,,,,,,
3N6CM0KN4LK692378,7/5/2022,"83,429",225,Regular,9,$5.86,$55.16,No,,,,,,,,
3N6CM0KN4LK692378,7/6/2022,"83,636",207,Regular,9,$5.90,$50.15,No,,,,,,,,
3N6CM0KN4LK692378,7/7/2022,"83,850",214,Premium,7,$5.86,$43.46,No,,,,,,,,
3N6CM0KN4LK692378,7/11/2022,"84,110",260,Regular,10,$6.00,$59.80,No,,,,,,,,
3N6CM0KN4LK692378,7/13/2022,"84,274",164,Regular,7,$5.91,$38.87,No,,,,,,,,
3N6CM0KN4LK692378,7/13/2022,"84,520",246,Regular,10,$5.50,$53.84,No,,,,,,,,
3N6CM0KN4LK692378,7/14/2022,"84,716",196,Regular,7,$6.00,$40.85,No,,,,,,,,
3N6CM0KN4LK692378,7/18/2022,"84,875",159,Regular,8,$5.81,$45.17,No,,,,,,,,
3N6CM0KN4LK692378,7/19/2022,"85,056",181,Regular,7,$5.51,$39.09,No,,,,,,,,
3N6CM0KN4LK692378,7/20/2022,"85,852",202,Regular,8,$5.84,$48.49,No,,,,,,,,
3N6CM0KN4LK692378,7/21/2022,"85,502",238,Regular,10,$5.50,$53.84,No,,,,,,,,
1N6BF0KM9LN808102,7/5/2022,"67,139",355,Regular,22,$4.26,$94.93,No,,,,,,,,
1N6BF0KM9LN808102,7/11/2022,"67,445",306,Regular,19,$4.00,$74.90,No,,,,,,,,
1N6BF0KM9LN808102,7/22/2022,"67,808",363,Regular,22,$3.94,$86.41,No,,,,,,,,
3N6CM0KN9LK694062,7/7/2022,"26,563",278,Regular,12,$5.86,$72.02,No,,,,,,,,
3N6CM0KN9LK694062,7/19/2022,"26,861",298,Regular,12,$5.70,$71.05,No,,,,,,,,
2C4RDGBG5KR789799,7/6/2022,"78,673",301,Regular,14,$4.37,$61.93,No,,,,,,,,
2C4RDGBG5KR789799,7/8/2022,"78,927",254,Regular,12,$3.98,$49.50,No,,,,,,,,
2C4RDGBG5KR789799,7/11/2022,"79,186",218,Regular,10,$3.87,$40.50,No,,,,,,,,
2C4RDGBG5KR789799,7/12/2022,"79,506",320,Regular,14,$4.16,$57.25,No,,,,,,,,
2C4RDGBG5KR789799,7/14/2022,"79,741",235,Regular,10,$3.75,$37.71,No,,,,,,,,
2C4RDGBG5KR789799,7/19/2022,"79,942",201,Regular,12,$3.86,$46.50,No,,,,,,,,
2C4RDGBG5KR789799,7/21/2022,"80,247",305,Regular,14,$3.96,$56.00,No,,,,,,,,
1N6BF0KMXLN802342,7/8/2022,"45,643",321,Regular,24,$4.06,$97.40,No,,,,,,,,
1N6BF0KMXLN802342,7/13/2022,"46,005",362,Regular,24,$4.00,$94.12,No,,,,,,,,
1N6BF0KMXLN802342,7/21/2022,"46,335",330,Regular,21,$3.80,$80.77,No,,,,,,,,
1N6BF0KM0JN803819,7/6/2022,0,251,Regular,18,$4.48,$79.85,No,,,,,,,,
1N6BF0KM0JN803819,7/11/2022,0,317,Regular,23,$4.46,$100.35,No,,,,,,,,
1N6BF0KM0JN803819,7/12/2022,0,176,Regular,12,$4.45,$55.54,No,,,,,,,,
1N6BF0KM0JN803819,7/15/2022,0,269,Regular,19,$4.40,$84.10,No,,,,,,,,
1N6BF0KM0JN803819,7/19/2022,"66,761",231,Regular,16,$4.23,$69.29,No,,,,,,,,
2C4RDGBG9KR796674,7/1/2022,"72,619",417,Regular,16,$4.53,$71.13,No,,,,,,,,
2C4RDGBG9KR796674,7/7/2022,"72,983",364,Regular,16,$4.40,$69.72,No,,,,,,,,
2C4RDGBG9KR796674,7/13/2022,"73,323",340,Regular,16,$4.26,$69.96,No,,,,,,,,
2C4RDGBG9KR796674,7/18/2022,"73,676",353,Regular,14,$4.10,$59.30,No,,,,,,,,
2C4RDGBG9KR796674,7/20/2022,"74,035",359,Regular,13,$4.00,$51.52,No,,,,,,,,
2C4RDGBG3KR796668,7/1/2022,"54,744",374,Regular,18,$4.55,$83.59,No,,,,,,,,
2C4RDGBG3KR796668,7/7/2022,"55,154",410,Regular,18,$4.35,$79.62,No,,,,,,,,
2C4RDGBG3KR796668,7/14/2022,"55,513",359,Regular,18,$3.85,$69.10,No,,,,,,,,
2C4RDGBG3KR796668,7/19/2022,"55,924",411,Regular,18,$3.90,$70.93,No,,,,,,,,
1N6BF0KM3LN800898,7/20/2022,"54,726",376,Regular,19,$4.10,$79.02,No,,,,,,,,
1N6BF0KM4KN809673,7/5/2022,"63,960",322,Regular,21,$4.40,$94.13,No,,,,,,,,
1N6BF0KM4KN809673,7/12/2022,"64,281",321,Regular,21,$4.30,$91.83,No,,,,,,,,
1N6BF0KM4KN809673,7/20/2022,"64,602",321,Regular,21,$4.05,$84.01,No,,,,,,,,
1N6BF0KM4KN809673,7/21/2022,"64,935",333,Regular,22,$4.40,$94.79,No,,,,,,,,
2C4RDGBG1KR767265,7/7/2022,"63,475",298,Regular,16,$4.40,$68.18,No,,,,,,,,
2C4RDGBG1KR767265,7/11/2022,"63,791",315,Regular,15,$4.16,$60.90,No,,,,,,,,
2C4RDGBG1KR767265,7/13/2022,"65,158",328,Regular,15,$4.10,$62.47,No,,,,,,,,
2C4RDGBG1KR767265,7/15/2022,"64,506",350,Regular,16,$4.30,$69.89,No,,,,,,,,
2C4RDGBG1KR767265,7/20/2022,"64,902",396,Regular,18,$3.96,$71.44,No,,,,,,,,
1N4BL4DW8LC167897,7/6/2022,"46,883",447,Regular,12,$4.94,$58.84,No,,,,,,,,
1N4BL4DW8LC167897,7/12/2022,"47,322",439,Regular,13,$4.43,$55.80,No,,,,,,,,
3C6UR5DJXKG598532,7/14/2022,"54,569",372,Regular,26,$4.49,$115.80,No,,,,,,,,
3C6UR5DJXKG598532,7/22/2022,"54,899",330,Regular,23,$4.25,$97.83,No,,,,,,,,
1N6BF0KY8KN808870,7/14/2022,"19,747",449,Regular,24,$4.73,$113.50,No,,,,,,,,
1N6BF0KY8KN808870,7/19/2022,"20,162",415,Regular,23,$4.34,$100.96,No,,,,,,,,
NM0LS7F79F1215428,7/1/2022,"107,260",337,Regular,13,$4.90,$61.75,No,,,,,,,,
NM0LS7F79F1215428,7/6/2022,"107,578",318,Regular,12,$4.69,$57.00,No,,,,,,,,
NM0LS7F79F1215428,7/11/2022,"107,911",333,Regular,12,$4.49,$54.25,No,,,,,,,,
NM0LS7F79F1215428,7/14/2022,"108,248",337,Regular,13,$4.50,$57.80,No,,,,,,,,
1N6BF0KM4LN801588,7/18/2022,"52,787",348,Regular,24,$3.91,$93.22,No,,,,,,,,
1N6BF0KM4LN801588,7/21/2022,"53,182",395,Regular,23,$3.87,$90.68,No,,,,,,,,
1N6BF0KM6LN801608,7/5/2022,"41,150",250,Regular,20,$4.24,$85.55,No,,,,,,,,
1N6BF0KM6LN801608,7/14/2022,"41,391",241,Regular,22,$3.97,$87.30,No,,,,,,,,
3N6CM0KN9LK698435,7/5/2022,"23,430",257,Regular,13,$4.45,$56.05,No,,,,,,,,
3N6CM0KN9LK698435,7/11/2022,"23,678",248,Regular,11,$4.20,$48.28,No,,,,,,,,
3N6CM0KN9LK698435,7/18/2022,"23,862",184,Regular,10,$4.00,$39.03,No,,,,,,,,
3N6CM0KN9LK698435,7/21/2022,"24,113",251,Regular,11,$3.90,$42.19,No,,,,,,,,
1N6BF0KMXLN805516,7/6/2022,"77,322",364,Regular,22,$4.84,$105.52,No,,,,,,,,
1N6BF0KMXLN805516,7/8/2022,"77,487",165,Regular,10,$4.80,$49.68,No,,,,,,,,
1N6BF0KMXLN805516,7/12/2022,"77,877",390,Regular,23,$4.70,$107.19,No,,,,,,,,
1N6BF0KMXLN805516,7/15/2022,"78,277",408,Regular,24,$4.57,$107.53,No,,,,,,,,
1N6BF0KMXLN805516,7/19/2022,"78,583",306,Regular,19,$4.64,$86.65,No,,,,,,,,
1N6BF0KMXLN805516,7/21/2022,"78,997",414,Regular,24,$4.65,$111.36,No,,,,,,,,
1N6BF0KM2KN800888,7/1/2022,"24,958",285,Regular,24,$6.60,$155.30,No,,,,,,,,
1N6BF0KM2KN800888,7/6/2022,"22,539",358,Regular,23,$6.00,$140.65,No,,,,,,,,
1N6BF0KM2KN800888,7/14/2022,"25,826",351,Regular,23,$6.39,$146.80,No,,,,,,,,
1N6BF0KM8LN805742,7/7/2022,"51,662",402,Regular,20,$4.76,$93.40,No,,,,,,,,
1N6BF0KM8LN805742,7/18/2022,"51,966",304,Regular,22,$4.80,$104.42,No,,,,,,,,
1N6BF0KM8LN805742,7/21/2022,"52,275",309,Regular,11,$4.70,$53.50,No,,,,,,,,
1N6BF0KM8LN805742,7/22/2022,"52,520",245,Regular,15,$4.60,$68.74,No,,,,,,,,
1N6BF0KM9LN800680,7/1/2022,"57,580",252,Regular,19,$4.84,$90.78,No,,,,,,,,
1N6BF0KM9LN800680,7/7/2022,"57,788",208,Regular,13,$4.79,$60.07,No,,,,,,,,
1N6BF0KM9LN800680,7/12/2022,"58,030",242,Regular,15,$4.87,$71.54,No,,,,,,,,
1N6BF0KM9LN800680,7/15/2022,"58,283",253,Regular,14,$4.80,$67.98,No,,,,,,,,
1N6BF0KM9LN800680,7/20/2022,"58,565",297,Regular,17,$4.70,$78.88,No,,,,,,,,
1N6BF0KM9LN801716,7/5/2022,"41,466",413,Regular,24,$6.20,$150.00,No,,,,,,,,
1N6BF0KM9LN801716,7/5/2022,"41,466",27,Regular,2,$6.21,$10.86,No,,,,,,,,
1N6BF0KM9LN801716,7/12/2022,"41,884",418,Regular,27,$5.80,$153.66,No,,,,,,,,
1N6BF0KM9LN801716,7/18/2022,"42,252",368,Regular,24,$5.86,$140.62,No,,,,,,,,
1N6BF0KM9LN801716,7/21/2022,"42,646",394,Regular,26,$5.70,$149.35,No,,,,,,,,
3N6CM0KN4KK698406,7/7/2022,"33,553",265,Diesel,11,$4.47,$47.77,No,,,,,,,,
3N6CM0KN4KK698406,7/11/2022,0,197,Regular,8,$4.46,$35.56,No,,,,,,,,
3N6CM0KN4KK698406,7/18/2022,"34,017",274,Diesel,11,$4.27,$47.16,No,,,,,,,,
3N6CM0KN4KK698406,7/21/2022,"34,325",308,Regular,12,$4.26,$51.97,No,,,,,,,,
3N6CM0KN0LK693558,7/1/2022,"79,735",133,Regular,8,$4.42,$35.56,No,,,,,,,,
3N6CM0KN0LK693558,7/4/2022,"80,523",198,Regular,7,$4.00,$29.36,No,,,,,,,,
3N6CM0KN0LK693558,7/5/2022,"80,738",215,Regular,7,$4.20,$30.80,No,,,,,,,,
3N6CM0KN0LK693558,7/6/2022,"80,918",180,Regular,7,$4.18,$28.06,No,,,,,,,,
3N6CM0KN0LK693558,7/7/2022,"81,123",205,Regular,7,$4.16,$28.90,No,,,,,,,,
3N6CM0KN0LK693558,7/8/2022,"81,341",218,Regular,7,$4.23,$29.86,No,,,,,,,,
3N6CM0KN0LK693558,7/9/2022,"81,530",189,Regular,7,$4.10,$29.27,No,,,,,,,,
3N6CM0KN0LK693558,7/10/2022,"81,758",228,Regular,7,$4.23,$30.32,No,,,,,,,,
3N6CM0KN0LK693558,7/11/2022,"81,925",167,Regular,6,$4.00,$24.14,No,,,,,,,,
3N6CM0KN0LK693558,7/13/2022,"82,123",198,Regular,7,$3.98,$28.65,No,,,,,,,,
3N6CM0KN0LK693558,7/14/2022,"82,346",223,Regular,8,$4.00,$31.10,No,,,,,,,,
3N6CM0KN0LK693558,7/16/2022,"82,530",184,Regular,7,$3.90,$25.82,No,,,,,,,,
3N6CM0KN0LK693558,7/17/2022,"82,745",215,Regular,7,$3.95,$27.73,No,,,,,,,,
3N6CM0KN0LK693558,7/19/2022,"82,912",167,Regular,6,$3.70,$22.30,No,,,,,,,,
3N6CM0KN0LK693558,7/21/2022,"83,111",199,Regular,7,$3.70,$26.91,No,,,,,,,,
2C4RDGBG1KR792702,7/7/2022,"22,491",158,Regular,10,$4.89,$51.16,No,,,,,,,,
2C4RDGBG1KR792702,7/13/2022,"22,777",286,Regular,13,$4.74,$62.04,No,,,,,,,,
2C4RDGBG4KR807614,7/5/2022,"71,700",338,Regular,18,$4.90,$88.94,No,,,,,,,,
2C4RDGBG4KR807614,7/6/2022,"72,125",425,Regular,20,$4.92,$95.90,No,,,,,,,,
2C4RDGBG4KR807614,7/11/2022,"72,480",355,Regular,20,$4.77,$93.97,No,,,,,,,,
2C4RDGBG4KR807614,7/13/2022,"72,875",395,Regular,19,$4.77,$90.84,No,,,,,,,,
2C4RDGBG4KR807614,7/17/2022,"73,210",335,Regular,18,$4.77,$85.24,No,,,,,,,,
2C4RDGBG4KR807614,7/19/2022,"73,580",370,Regular,19,$4.45,$84.45,No,,,,,,,,
2C4RDGBG4KR807614,7/20/2022,"73,940",360,Regular,16,$4.67,$76.17,No,,,,,,,,
WDAPF1CDXKP114330,7/10/2022,"44,128",39,Diesel,3,$5.40,$17.07,No,,,,,,,,
WDAPF1CDXKP114330,7/11/2022,"44,359",231,Diesel,13,$5.54,$71.00,No,,,,,,,,
WDAPF1CDXKP114330,7/11/2022,"44,657",298,Diesel,17,$5.55,$91.83,No,,,,,,,,
WDAPF1CDXKP114330,7/12/2022,"44,920",263,Diesel,14,$5.54,$78.27,No,,,,,,,,
WDAPF1CDXKP114330,7/12/2022,"45,181",261,Diesel,14,$5.66,$81.35,No,,,,,,,,
WDAPF1CDXKP114330,7/16/2022,"45,442",261,Diesel,14,$5.45,$76.02,No,,,,,,,,
WDAPF1CDXKP114330,7/16/2022,"45,708",266,Diesel,14,$5.35,$74.00,No,,,,,,,,
WDAPF1CDXKP114330,7/17/2022,"45,006",307,Diesel,17,$5.45,$91.73,No,,,,,,,,
WDAPF1CDXKP114330,7/17/2022,"46,236",234,Diesel,13,$5.15,$66.01,No,,,,,,,,
WDAPF1CDXKP114330,7/20/2022,"46,315",79,Diesel,9,$4.95,$44.50,No,,,,,,,,
3C6TRVNG9LE123126,7/1/2022,"128,360",403,Regular,22,$4.90,$107.53,No,,,,,,,,
3C6TRVNG9LE123126,7/6/2022,"128,960",600,Regular,20,$4.90,$95.79,No,,,,,,,,
3C6TRVNG9LE123126,7/7/2022,"129,320",360,Regular,11,$4.80,$51.24,No,,,,,,,,
3C6TRVNG9LE123126,7/11/2022,"66,406",244,Regular,13,$4.65,$61.83,No,,,,,,,,
3C6TRVNG9LE123126,7/13/2022,"66,748",342,Regular,21,$4.80,$99.22,No,,,,,,,,
3C6TRVNG9LE123126,7/15/2022,"67,009",261,Regular,15,$4.70,$72.08,No,,,,,,,,
3C6TRVNG5LE100202,7/5/2022,"68,069",278,Regular,16,$5.00,$78.10,No,,,,,,,,
3C6TRVNG5LE100202,7/20/2022,"68,414",345,Regular,19,$4.70,$87.60,No,,,,,,,,
3C6TRVNG5LE100202,7/21/2022,"65,848",293,Regular,16,$4.59,$72.66,No,,,,,,,,
1N6BF0KM6LN803231,7/12/2022,"65,082",212,Regular,24,$4.46,$105.08,No,,,,,,,,
1N6BF0KM6LN803231,7/13/2022,"65,340",258,Regular,24,$4.80,$114.72,No,,,,,,,,
1N6BF0KM6LN803231,7/15/2022,"65,452",303,Regular,20,$4.66,$95.47,No,,,,,,,,
1N6BF0KM6LN803231,7/18/2022,"65,905",453,Premium,23,$4.98,$115.69,No,,,,,,,,
1N6BF0KM6LN803231,7/19/2022,"66,127",222,Regular,19,$4.38,$84.78,No,,,,,,,,
1N6BF0KM6LN803231,7/20/2022,"66,331",204,Regular,17,$4.30,$73.53,No,,,,,,,,
1N6BF0KM6LN803231,7/21/2022,"66,566",235,Regular,19,$4.26,$80.96,No,,,,,,,,
1N6BF0KM8LN802968,7/7/2022,0,294,Regular,19,$4.70,$91.28,No,,,,,,,,
1N6BF0KM8LN802968,7/8/2022,"52,217",302,Regular,20,$4.67,$93.41,No,,,,,,,,
1N6BF0KM8LN802968,7/14/2022,"52,730",513,Regular,12,$4.70,$56.81,No,,,,,,,,
1N6BF0KM8LN802968,7/15/2022,"52,583",219,Regular,15,$4.51,$65.39,No,,,,,,,,
1N6BF0KM8LN802968,7/18/2022,"52,826",243,Regular,17,$4.48,$74.67,No,,,,,,,,
1N6BF0KM8LN802968,7/21/2022,"51,322",332,Regular,22,$4.46,$97.92,No,,,,,,,,
2C4RDGBG3KR807443,7/6/2022,"38,321",323,Regular,16,$3.92,$64.64,No,,,,,,,,
2C4RDGBG3KR807443,7/13/2022,"38,666",336,Regular,17,$3.78,$62.57,No,,,,,,,,
2C4RDGBG3KR807443,7/22/2022,"38,984",318,Regular,16,$3.93,$64.40,No,,,,,,,,
NM0LS7E29L1435783,7/8/2022,"61,836",316,Regular,11,$4.80,$50.79,No,,,,,,,,
NM0LS7E29L1435783,7/13/2022,"62,269",57,Regular,2,$4.77,$10.01,No,,,,,,,,
NM0LS7E29L1435783,7/13/2022,"62,304",365,Regular,13,$4.75,$63.54,No,,,,,,,,
NM0LS7E29L1435783,7/18/2022,"62,648",344,Regular,12,$4.46,$52.85,No,,,,,,,,
2C4RDGBG3LR198405,7/6/2022,0,280,Regular,13,$4.58,$60.00,No,,,,,,,,
2C4RDGBG3LR198405,7/14/2022,"44,257",349,Regular,16,$4.48,$73.25,No,,,,,,,,
3N6CM0KN5LK699520,7/1/2022,"76,796",268,Regular,11,$4.50,$50.51,No,,,,,,,,
3N6CM0KN5LK699520,7/8/2022,"77,025",229,Regular,10,$4.56,$46.99,No,,,,,,,,
3N6CM0KN5LK699520,7/8/2022,"77,267",242,Regular,10,$4.40,$42.05,No,,,,,,,,
3N6CM0KN5LK699520,7/11/2022,"77,650",383,Regular,11,$3.90,$44.46,No,,,,,,,,
3N6CM0KN5LK699520,7/13/2022,"77,820",170,Regular,11,$4.38,$50.00,No,,,,,,,,
3N6CM0KN5LK699520,7/15/2022,"78,063",243,Regular,10,$4.27,$44.76,No,,,,,,,,
3N6CM0KN5LK699520,7/15/2022,"80,700",260,Regular,11,$4.30,$46.79,No,,,,,,,,
